word,meaning,status,lessonNumber,tags,partOfSpeech,audioWordFilename,audioMeaningFilename,pinyin,source,notes,seenCount,correctCount,wrongCount,listenedSeconds,lastReviewedAt
认识,to know,new,156,social/conversation;clip-pack;LMS 1000,,audio/words/认识.mp3,audio/meanings/to-know.mp3,rèn shi,LMS 1000,Subtlex rank 440; LMS token count 3; bucket social/conversation.,0,0,0,0,
穿,to wear,new,157,action/combat/training;clip-pack;LMS 1000,,audio/words/穿.mp3,audio/meanings/to-wear.mp3,chuān,LMS 1000,Subtlex rank 184; LMS token count 0; bucket action/combat/training.,0,0,0,0,
简单,simple; easy,new,157,general conversation;clip-pack;LMS 1000,,audio/words/简单.mp3,audio/meanings/simple;-easy.mp3,jiǎn dān,LMS 1000,Subtlex rank 281; LMS token count 36; bucket general conversation.,0,0,0,0,
脸,face,new,157,general conversation;clip-pack;LMS 1000,,audio/words/脸.mp3,audio/meanings/face.mp3,liǎn,LMS 1000,Subtlex rank 280; LMS token count 35; bucket general conversation.,0,0,0,0,
但,but; however,new,157,narrative glue;clip-pack;LMS 1000,,audio/words/但.mp3,audio/meanings/but;-however.mp3,dàn,LMS 1000,Subtlex rank 405; LMS token count 9; bucket narrative glue.,0,0,0,0,
却,but; yet,new,157,narrative glue;clip-pack;LMS 1000,,audio/words/却.mp3,audio/meanings/but;-yet.mp3,què,LMS 1000,Subtlex rank 680; LMS token count 43; bucket narrative glue.,0,0,0,0,
嘴,mouth,new,158,general conversation;clip-pack;LMS 1000,,audio/words/嘴.mp3,audio/meanings/mouth.mp3,zuǐ,LMS 1000,Subtlex rank 222; LMS token count 25; bucket general conversation.,0,0,0,0,
讲,to speak,new,158,social/conversation;clip-pack;LMS 1000,,audio/words/讲.mp3,audio/meanings/to-speak.mp3,jiǎng,LMS 1000,Subtlex rank 247; LMS token count 3; bucket social/conversation.,0,0,0,0,
到底,after all; on earth,new,158,narrative glue;clip-pack;LMS 1000,,audio/words/到底.mp3,audio/meanings/after-all;-on-earth.mp3,dào dǐ,LMS 1000,Subtlex rank 657; LMS token count 5; bucket narrative glue.,0,0,0,0,
经过,to pass through; after,new,158,narrative glue;clip-pack;LMS 1000,,audio/words/经过.mp3,audio/meanings/to-pass-through;-after.mp3,jīng guò,LMS 1000,Subtlex rank 341; LMS token count 0; bucket narrative glue.,0,0,0,0,
幸福,happy; blessed,new,158,emotion/internal arc;clip-pack;LMS 1000,,audio/words/幸福.mp3,audio/meanings/happy;-blessed.mp3,xìng fú,LMS 1000,Subtlex rank 346; LMS token count 0; bucket emotion/internal arc.,0,0,0,0,
条,measure word,new,159,general conversation;clip-pack;LMS 1000,,audio/words/条.mp3,audio/meanings/measure-word.mp3,tiáo,LMS 1000,Subtlex rank 190; LMS token count 15; bucket general conversation.,0,0,0,0,
伤心,to grieve; to be broken-hearted,new,159,emotion/internal arc;clip-pack;LMS 1000,,audio/words/伤心.mp3,,shāng xīn,LMS 1000,Subtlex rank 364; LMS token count 0; bucket emotion/internal arc.,0,0,0,0,
帮,to help,new,159,social/conversation;clip-pack;LMS 1000,,audio/words/帮.mp3,audio/meanings/to-help.mp3,bāng,LMS 1000,Subtlex rank 417; LMS token count 6; bucket social/conversation.,0,0,0,0,
还有,also; in addition,new,159,general conversation;clip-pack;LMS 1000,,audio/words/还有.mp3,audio/meanings/also;-in-addition.mp3,hái yǒu,LMS 1000,Subtlex rank 414; LMS token count 49; bucket general conversation.,0,0,0,0,
休息,to rest,new,159,general conversation;clip-pack;LMS 1000,,audio/words/休息.mp3,audio/meanings/to-rest.mp3,xiū xi,LMS 1000,Subtlex rank 296; LMS token count 25; bucket general conversation.,0,0,0,0,
而,and; but,new,160,narrative glue;clip-pack;LMS 1000,,audio/words/而.mp3,audio/meanings/and;-but.mp3,ér,LMS 1000,Subtlex rank 634; LMS token count 20; bucket narrative glue.,0,0,0,0,
真的,really; truly,new,160,general conversation;clip-pack;LMS 1000,,audio/words/真的.mp3,audio/meanings/really;-truly.mp3,zhēn de,LMS 1000,Subtlex rank 488; LMS token count 53; bucket general conversation.,0,0,0,0,
发现,to discover,new,160,general conversation;clip-pack;LMS 1000,,audio/words/发现.mp3,audio/meanings/to-discover.mp3,fā xiàn,LMS 1000,Subtlex rank 428; LMS token count 37; bucket general conversation.,0,0,0,0,
当,when; to serve as,new,160,general conversation;clip-pack;LMS 1000,,audio/words/当.mp3,audio/meanings/when;-to-serve-as.mp3,dāng,LMS 1000,Subtlex rank 116; LMS token count 6; bucket general conversation.,0,0,0,0,
几,how many; several,new,160,general conversation;clip-pack;LMS 1000,,audio/words/几.mp3,audio/meanings/how-many;-several.mp3,jǐ,LMS 1000,Subtlex rank 141; LMS token count 7; bucket general conversation.,0,0,0,0,
家里,at home,new,161,general conversation;clip-pack;LMS 1000,,audio/words/家里.mp3,audio/meanings/at-home.mp3,jiā lǐ,LMS 1000,Subtlex rank 495; LMS token count 52; bucket general conversation.,0,0,0,0,
可,but; indeed,new,161,narrative glue;clip-pack;LMS 1000,,audio/words/可.mp3,audio/meanings/but;-indeed.mp3,kě,LMS 1000,Subtlex rank 409; LMS token count 3; bucket narrative glue.,0,0,0,0,
故事,story; tale,new,161,general conversation;clip-pack;LMS 1000,,audio/words/故事.mp3,audio/meanings/story;-tale.mp3,gù shì,LMS 1000,Subtlex rank 254; LMS token count 12; bucket general conversation.,0,0,0,0,
回去,to go back,new,161,general conversation;clip-pack;LMS 1000,,audio/words/回去.mp3,audio/meanings/to-go-back.mp3,huí qù,LMS 1000,Subtlex rank 475; LMS token count 35; bucket general conversation.,0,0,0,0,
动,to move,new,161,action/combat/training;clip-pack;LMS 1000,,audio/words/动.mp3,audio/meanings/to-move.mp3,dòng,LMS 1000,Subtlex rank 715; LMS token count 13; bucket action/combat/training.,0,0,0,0,
家人,family members,new,162,social/conversation;clip-pack;LMS 1000,,audio/words/家人.mp3,audio/meanings/family-members.mp3,jiā rén,LMS 1000,Subtlex rank 531; LMS token count 0; bucket social/conversation.,0,0,0,0,
出去,to go out,new,162,general conversation;clip-pack;LMS 1000,,audio/words/出去.mp3,audio/meanings/to-go-out.mp3,chū qù,LMS 1000,Subtlex rank 453; LMS token count 25; bucket general conversation.,0,0,0,0,
男朋友,boyfriend; male friend,new,162,social/conversation;clip-pack;LMS 1000,,audio/words/男朋友.mp3,audio/meanings/boyfriend;-male-friend.mp3,nán péng yǒu,LMS 1000,Subtlex rank 540; LMS token count 0; bucket social/conversation.,0,0,0,0,
系统,system,new,162,game/progression;clip-pack;LMS 1000,,audio/words/系统.mp3,audio/meanings/system.mp3,xì tǒng,LMS 1000,Subtlex rank 978; LMS token count 9; bucket game/progression.,0,0,0,0,
也许,maybe; perhaps,new,162,general conversation;clip-pack;LMS 1000,,audio/words/也许.mp3,audio/meanings/maybe;-perhaps.mp3,yě xǔ,LMS 1000,Subtlex rank 637; LMS token count 55; bucket general conversation.,0,0,0,0,
问问,to ask; to inquire,new,163,social/conversation;clip-pack;LMS 1000,,audio/words/问问.mp3,,wèn wen,LMS 1000,Subtlex rank 579; LMS token count 0; bucket social/conversation.,0,0,0,0,
不好,not good; bad,new,163,general conversation;clip-pack;LMS 1000,,audio/words/不好.mp3,audio/meanings/not-good;-bad.mp3,bù hǎo,LMS 1000,Subtlex rank 499; LMS token count 24; bucket general conversation.,0,0,0,0,
前面,in front; ahead,new,163,general conversation;clip-pack;LMS 1000,,audio/words/前面.mp3,audio/meanings/in-front;-ahead.mp3,qián miàn,LMS 1000,Subtlex rank 552; LMS token count 28; bucket general conversation.,0,0,0,0,
回家,to go home,new,163,general conversation;clip-pack;LMS 1000,,audio/words/回家.mp3,audio/meanings/to-go-home.mp3,huí jiā,LMS 1000,Subtlex rank 464; LMS token count 17; bucket general conversation.,0,0,0,0,
送,to send,new,163,general conversation;clip-pack;LMS 1000,,audio/words/送.mp3,audio/meanings/to-send.mp3,sòng,LMS 1000,Subtlex rank 187; LMS token count 3; bucket general conversation.,0,0,0,0,
为了,for; in order to,new,164,general conversation;clip-pack;LMS 1000,,audio/words/为了.mp3,audio/meanings/for;-in-order-to.mp3,wèi le,LMS 1000,Subtlex rank 670; LMS token count 53; bucket general conversation.,0,0,0,0,
直,straight; directly,new,164,general conversation;clip-pack;LMS 1000,,audio/words/直.mp3,audio/meanings/straight;-directly.mp3,zhí,LMS 1000,Subtlex rank 362; LMS token count 9; bucket general conversation.,0,0,0,0,
活,to live; alive,new,164,general conversation;clip-pack;LMS 1000,,audio/words/活.mp3,audio/meanings/to-live;-alive.mp3,huó,LMS 1000,Subtlex rank 197; LMS token count 3; bucket general conversation.,0,0,0,0,
手里,in one's hand,new,164,general conversation;clip-pack;LMS 1000,,audio/words/手里.mp3,audio/meanings/in-one's-hand.mp3,shǒu lǐ,LMS 1000,Subtlex rank 572; LMS token count 29; bucket general conversation.,0,0,0,0,
不错,not bad; pretty good,new,164,general conversation;clip-pack;LMS 1000,,audio/words/不错.mp3,audio/meanings/not-bad;-pretty-good.mp3,bú cuò,LMS 1000,Subtlex rank 429; LMS token count 12; bucket general conversation.,0,0,0,0,
不过,but; however,new,165,narrative glue;clip-pack;LMS 1000,,audio/words/不过.mp3,audio/meanings/but;-however.mp3,bú guò,LMS 1000,Subtlex rank 640; LMS token count 0; bucket narrative glue.,0,0,0,0,
不对,wrong; incorrect,new,165,general conversation;clip-pack;LMS 1000,,audio/words/不对.mp3,audio/meanings/wrong;-incorrect.mp3,bú duì,LMS 1000,Subtlex rank 577; LMS token count 27; bucket general conversation.,0,0,0,0,
这么,so; this much,new,165,general conversation;clip-pack;LMS 1000,,audio/words/这么.mp3,audio/meanings/so;-this-much.mp3,zhè me,LMS 1000,Subtlex rank 407; LMS token count 10; bucket general conversation.,0,0,0,0,
面前,in front of; before,new,165,narrative glue;clip-pack;LMS 1000,,audio/words/面前.mp3,audio/meanings/in-front-of;-before.mp3,miàn qián,LMS 1000,Subtlex rank 1106; LMS token count 11; bucket narrative glue.,0,0,0,0,
衣服,clothes; clothing,new,165,general conversation;clip-pack;LMS 1000,,audio/words/衣服.mp3,audio/meanings/clothes;-clothing.mp3,yī fu,LMS 1000,Subtlex rank 226; LMS token count 3; bucket general conversation.,0,0,0,0,
看看,to take a look,new,166,general conversation;clip-pack;LMS 1000,,audio/words/看看.mp3,audio/meanings/to-take-a-look.mp3,kàn kàn,LMS 1000,Subtlex rank 421; LMS token count 10; bucket general conversation.,0,0,0,0,
找到,to find,new,166,general conversation;clip-pack;LMS 1000,,audio/words/找到.mp3,audio/meanings/to-find.mp3,zhǎo dào,LMS 1000,Subtlex rank 424; LMS token count 10; bucket general conversation.,0,0,0,0,
工作,to work,new,166,general conversation;clip-pack;LMS 1000,,audio/words/工作.mp3,audio/meanings/to-work.mp3,gōng zuò,LMS 1000,Subtlex rank 418; LMS token count 8; bucket general conversation.,0,0,0,0,
行,to walk; action,new,166,action/combat/training;clip-pack;LMS 1000,,audio/words/行.mp3,audio/meanings/to-walk;-action.mp3,xíng,LMS 1000,Subtlex rank 420; LMS token count 0; bucket action/combat/training.,0,0,0,0,
第三,third,new,166,general conversation;clip-pack;LMS 1000,,audio/words/第三.mp3,audio/meanings/third.mp3,dì sān,LMS 1000,Subtlex rank 530; LMS token count 15; bucket general conversation.,0,0,0,0,
它们,they; them,new,167,general conversation;clip-pack;LMS 1000,,audio/words/它们.mp3,audio/meanings/they;-them.mp3,tā men,LMS 1000,Subtlex rank 461; LMS token count 10; bucket general conversation.,0,0,0,0,
坐下,to sit down,new,167,general conversation;clip-pack;LMS 1000,,audio/words/坐下.mp3,audio/meanings/to-sit-down.mp3,zuò xià,LMS 1000,Subtlex rank 534; LMS token count 14; bucket general conversation.,0,0,0,0,
聪明,smart; clever,new,167,general conversation;clip-pack;LMS 1000,,audio/words/聪明.mp3,audio/meanings/smart;-clever.mp3,cōng ming,LMS 1000,Subtlex rank 291; LMS token count 3; bucket general conversation.,0,0,0,0,
那种,that kind of,new,167,general conversation;clip-pack;LMS 1000,,audio/words/那种.mp3,audio/meanings/that-kind-of.mp3,nà zhǒng,LMS 1000,Subtlex rank 505; LMS token count 11; bucket general conversation.,0,0,0,0,
输,to lose,new,167,general conversation;clip-pack;LMS 1000,,audio/words/输.mp3,audio/meanings/to-lose.mp3,shū,LMS 1000,Subtlex rank 320; LMS token count 3; bucket general conversation.,0,0,0,0,
回到,to return to,new,168,general conversation;clip-pack;LMS 1000,,audio/words/回到.mp3,audio/meanings/to-return-to.mp3,huí dào,LMS 1000,Subtlex rank 491; LMS token count 9; bucket general conversation.,0,0,0,0,
完全,completely; entirely,new,168,general conversation;clip-pack;LMS 1000,,audio/words/完全.mp3,audio/meanings/completely;-entirely.mp3,wán quán,LMS 1000,Subtlex rank 615; LMS token count 17; bucket general conversation.,0,0,0,0,
真正,real; genuine,new,168,general conversation;clip-pack;LMS 1000,,audio/words/真正.mp3,audio/meanings/real;-genuine.mp3,zhēn zhèng,LMS 1000,Subtlex rank 753; LMS token count 35; bucket general conversation.,0,0,0,0,
洞,hole; cave,new,168,general conversation;clip-pack;LMS 1000,,audio/words/洞.mp3,audio/meanings/hole;-cave.mp3,dòng,LMS 1000,Subtlex rank 368; LMS token count 18; bucket general conversation.,0,0,0,0,
心,heart; mind,new,168,general conversation;clip-pack;LMS 1000,,audio/words/心.mp3,audio/meanings/heart;-mind.mp3,xīn,LMS 1000,Subtlex rank 467; LMS token count 31; bucket general conversation.,0,0,0,0,
路上,on the road,new,169,general conversation;clip-pack;LMS 1000,,audio/words/路上.mp3,audio/meanings/on-the-road.mp3,lù shang,LMS 1000,Subtlex rank 544; LMS token count 10; bucket general conversation.,0,0,0,0,
不知,not know; unaware,new,169,general conversation;clip-pack;LMS 1000,,audio/words/不知.mp3,audio/meanings/not-know;-unaware.mp3,bù zhī,LMS 1000,Subtlex rank 567; LMS token count 11; bucket general conversation.,0,0,0,0,
有时候,sometimes,new,169,narrative glue;clip-pack;LMS 1000,,audio/words/有时候.mp3,,yǒu shí hòu,LMS 1000,Subtlex rank 1312; LMS token count 15; bucket narrative glue.,0,0,0,0,
付,to pay,new,169,money/business/shop;clip-pack;LMS 1000,,audio/words/付.mp3,audio/meanings/to-pay.mp3,fù,LMS 1000,Subtlex rank 944; LMS token count 8; bucket money/business/shop.,0,0,0,0,
强大,powerful; strong,new,169,general conversation;clip-pack;LMS 1000,,audio/words/强大.mp3,audio/meanings/powerful;-strong.mp3,qiáng dà,LMS 1000,Subtlex rank 380; LMS token count 3; bucket general conversation.,0,0,0,0,
吃饭,to eat,new,170,general conversation;clip-pack;LMS 1000,,audio/words/吃饭.mp3,audio/meanings/to-eat.mp3,chī fàn,LMS 1000,Subtlex rank 553; LMS token count 9; bucket general conversation.,0,0,0,0,
气,air; gas,new,170,general conversation;clip-pack;LMS 1000,,audio/words/气.mp3,audio/meanings/air;-gas.mp3,qì,LMS 1000,Subtlex rank 508; LMS token count 31; bucket general conversation.,0,0,0,0,
掉,to drop,new,170,general conversation;clip-pack;LMS 1000,,audio/words/掉.mp3,audio/meanings/to-drop.mp3,diào,LMS 1000,Subtlex rank 673; LMS token count 72; bucket general conversation.,0,0,0,0,
每个,every; each,new,170,general conversation;clip-pack;LMS 1000,,audio/words/每个.mp3,audio/meanings/every;-each.mp3,měi gè,LMS 1000,Subtlex rank 710; LMS token count 20; bucket general conversation.,0,0,0,0,
子,child; son,new,170,general conversation;clip-pack;LMS 1000,,audio/words/子.mp3,audio/meanings/child;-son.mp3,zǐ,LMS 1000,Subtlex rank 506; LMS token count 26; bucket general conversation.,0,0,0,0,
个人,individual; personal,new,171,general conversation;clip-pack;LMS 1000,,audio/words/个人.mp3,audio/meanings/individual;-personal.mp3,gè rén,LMS 1000,Subtlex rank 519; LMS token count 6; bucket general conversation.,0,0,0,0,
过去,the past; to go over,new,171,general conversation;clip-pack;LMS 1000,,audio/words/过去.mp3,audio/meanings/the-past;-to-go-over.mp3,guò qù,LMS 1000,Subtlex rank 679; LMS token count 15; bucket general conversation.,0,0,0,0,
其他,other; else,new,171,general conversation;clip-pack;LMS 1000,,audio/words/其他.mp3,audio/meanings/other;-else.mp3,qí tā,LMS 1000,Subtlex rank 181; LMS token count 0; bucket general conversation.,0,0,0,0,
或者,or; perhaps,new,171,general conversation;clip-pack;LMS 1000,,audio/words/或者.mp3,audio/meanings/or;-perhaps.mp3,huò zhě,LMS 1000,Subtlex rank 182; LMS token count 0; bucket general conversation.,0,0,0,0,
身,body; self,new,171,general conversation;clip-pack;LMS 1000,,audio/words/身.mp3,audio/meanings/body;-self.mp3,shēn,LMS 1000,Subtlex rank 497; LMS token count 21; bucket general conversation.,0,0,0,0,
名,name; measure word,new,172,general conversation;clip-pack;LMS 1000,,audio/words/名.mp3,audio/meanings/name;-measure-word.mp3,míng,LMS 1000,Subtlex rank 460; LMS token count 17; bucket general conversation.,0,0,0,0,
白,white; in vain,new,172,general conversation;clip-pack;LMS 1000,,audio/words/白.mp3,audio/meanings/white;-in-vain.mp3,bái,LMS 1000,Subtlex rank 535; LMS token count 26; bucket general conversation.,0,0,0,0,
口,mouth; opening,new,172,general conversation;clip-pack;LMS 1000,,audio/words/口.mp3,audio/meanings/mouth;-opening.mp3,kǒu,LMS 1000,Subtlex rank 502; LMS token count 20; bucket general conversation.,0,0,0,0,
愿意,willing,new,172,general conversation;clip-pack;LMS 1000,,audio/words/愿意.mp3,audio/meanings/willing.mp3,yuàn yì,LMS 1000,Subtlex rank 698; LMS token count 14; bucket general conversation.,0,0,0,0,
藏,to hide,new,172,action/combat/training;clip-pack;LMS 1000,,audio/words/藏.mp3,audio/meanings/to-hide.mp3,cáng,LMS 1000,Subtlex rank 985; LMS token count 6; bucket action/combat/training.,0,0,0,0,
亮,bright; shiny,new,173,general conversation;clip-pack;LMS 1000,,audio/words/亮.mp3,audio/meanings/bright;-shiny.mp3,liàng,LMS 1000,Subtlex rank 587; LMS token count 30; bucket general conversation.,0,0,0,0,
本来,originally; at first,new,173,general conversation;clip-pack;LMS 1000,,audio/words/本来.mp3,audio/meanings/originally;-at-first.mp3,běn lái,LMS 1000,Subtlex rank 924; LMS token count 47; bucket general conversation.,0,0,0,0,
成为,to become,new,173,general conversation;clip-pack;LMS 1000,,audio/words/成为.mp3,audio/meanings/to-become.mp3,chéng wéi,LMS 1000,Subtlex rank 210; LMS token count 0; bucket general conversation.,0,0,0,0,
根本,at all; fundamentally,new,173,general conversation;clip-pack;LMS 1000,,audio/words/根本.mp3,audio/meanings/at-all;-fundamentally.mp3,gēn běn,LMS 1000,Subtlex rank 656; LMS token count 10; bucket general conversation.,0,0,0,0,
下面,below; underneath,new,173,general conversation;clip-pack;LMS 1000,,audio/words/下面.mp3,audio/meanings/below;-underneath.mp3,xià miàn,LMS 1000,Subtlex rank 513; LMS token count 4; bucket general conversation.,0,0,0,0,
赢,to win,new,174,general conversation;clip-pack;LMS 1000,,audio/words/赢.mp3,audio/meanings/to-win.mp3,yíng,LMS 1000,Subtlex rank 224; LMS token count 0; bucket general conversation.,0,0,0,0,
房子,house,new,174,general conversation;clip-pack;LMS 1000,,audio/words/房子.mp3,audio/meanings/house.mp3,fáng zi,LMS 1000,Subtlex rank 225; LMS token count 0; bucket general conversation.,0,0,0,0,
样子,appearance; look,new,174,general conversation;clip-pack;LMS 1000,,audio/words/样子.mp3,audio/meanings/appearance;-look.mp3,yàng zi,LMS 1000,Subtlex rank 852; LMS token count 27; bucket general conversation.,0,0,0,0,
打算,to plan,new,174,general conversation;clip-pack;LMS 1000,,audio/words/打算.mp3,audio/meanings/to-plan.mp3,dǎ suàn,LMS 1000,Subtlex rank 237; LMS token count 0; bucket general conversation.,0,0,0,0,
想法,way of thinking; opinion,new,174,general conversation;clip-pack;LMS 1000,,audio/words/想法.mp3,,xiǎng fǎ,LMS 1000,Subtlex rank 913; LMS token count 37; bucket general conversation.,0,0,0,0,
每天,every day; daily,new,175,general conversation;clip-pack;LMS 1000,,audio/words/每天.mp3,audio/meanings/every-day;-daily.mp3,měi tiān,LMS 1000,Subtlex rank 503; LMS token count 3; bucket general conversation.,0,0,0,0,
奇怪,strange; odd,new,175,general conversation;clip-pack;LMS 1000,,audio/words/奇怪.mp3,audio/meanings/strange;-odd.mp3,qí guài,LMS 1000,Subtlex rank 821; LMS token count 21; bucket general conversation.,0,0,0,0,
力,power; strength,new,175,general conversation;clip-pack;LMS 1000,,audio/words/力.mp3,audio/meanings/power;-strength.mp3,lì,LMS 1000,Subtlex rank 547; LMS token count 18; bucket general conversation.,0,0,0,0,
狗,dog,new,175,general conversation;clip-pack;LMS 1000,,audio/words/狗.mp3,audio/meanings/dog.mp3,gǒu,LMS 1000,Subtlex rank 448; LMS token count 10; bucket general conversation.,0,0,0,0,
除非,unless; only if,new,175,narrative glue;clip-pack;LMS 1000,,audio/words/除非.mp3,audio/meanings/unless;-only-if.mp3,chú fēi,LMS 1000,Subtlex rank 936; LMS token count 0; bucket narrative glue.,0,0,0,0,
甚至,even; so much so that,new,176,general conversation;clip-pack;LMS 1000,,audio/words/甚至.mp3,audio/meanings/even;-so-much-so-that.mp3,shèn zhì,LMS 1000,Subtlex rank 751; LMS token count 13; bucket general conversation.,0,0,0,0,
这次,this time,new,176,general conversation;clip-pack;LMS 1000,,audio/words/这次.mp3,audio/meanings/this-time.mp3,zhè cì,LMS 1000,Subtlex rank 520; LMS token count 3; bucket general conversation.,0,0,0,0,
